slug,title,ingredient
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","Desligue o fogo e misture a manteiga e o queijo ralado. Sirva imediatamente a polenta sobre os legumes refogados. Com as mãos, rasgue a muçarela de búfala em pedaços e disponha sobre a polenta, cubra com saladinha de tomate e folhas de manjericão. Sirva a seguir."
"receitas/polenta_cl_ssica","Polenta clássica","Polenta mole com espinafre e ovo de micro-ondas"
"receitas/polenta_cl_ssica","Polenta clássica","3 xícaras (chá) de sêmola de milho (cerca de 500 g)"
"receitas/polenta_cl_ssica","Polenta clássica","3 colheres (sopa) de manteiga"
"receitas/polenta_cl_ssica","Polenta clássica","½ xícara (chá) de queijo parmesão ralado fino"
"receitas/polenta_cl_ssica","Polenta clássica","1 colher (chá) de sal"
"receitas/polenta_cl_ssica","Polenta clássica","Assim que ferver, adicione o sal e diminua o fogo para médio. Acrescente a sêmola de milho, em fio constante, mexendo com um batedor de arame para não empelotar."
"receitas/polenta_cl_ssica","Polenta clássica","Desligue o fogo, adicione o queijo e a manteiga. Misture bem para a manteiga derreter e a polenta ficar cremosa. Sirva imediatamente."
"receitas/polenta_com_abobrinha","Polenta com abobrinha","½ xícara (chá) de polenta instantânea"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","2 colheres (sopa) de azeite"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","1 colher (sopa) de manteiga"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","2½ xícaras (chá) de água"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","¼ de xícara (chá) de queijo parmesão ralado"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","pimenta-do-reino moída na hora a gosto"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","noz-moscada ralada na hora a gosto"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","Leve uma panela média ao fogo médio para aquecer. Regue com o azeite, junte a abobrinha, o tomilho debulhado, tempere com uma pitada de sal, pimenta-do-reino e noz-moscada a gosto. Deixe cozinhar por cerca de 8 minutos, mexendo de vez em quando — assim a abobrinha fica mais saborosa, sem soltar muita água, e levemente douradinha. Reserve a abobrinha numa tigela enquanto prepara a polenta, na mesma panela (nem precisa lavar!)."
"receitas/polenta_com_abobrinha","Polenta com abobrinha","[object Object]"
"receitas/polenta_com_abobrinha","Polenta com abobrinha","Desligue o fogo e misture a manteiga e o queijo parmesão até derreter. Por último, misture a abobrinha refogada e sirva a seguir."
"receitas/polenta_com_espinafre","Polenta com espinafre","Polenta mole com pesto de salsinha"
"receitas/polenta_com_espinafre","Polenta com espinafre","1½ xícara (chá) de polenta instantânea"
"receitas/polenta_com_espinafre","Polenta com espinafre","2 xícaras (chá) de folhas de espinafre"
"receitas/polenta_com_espinafre","Polenta com espinafre","7 xícaras (chá) de água (1,750 litro)"
"receitas/polenta_com_espinafre","Polenta com espinafre","3 colheres (sopa) de manteiga"
"receitas/polenta_com_espinafre","Polenta com espinafre","½ xícara (chá) de queijo parmesão ralado grosso"
"receitas/polenta_com_espinafre","Polenta com espinafre","2 colheres (chá) de sal"
"receitas/polenta_com_espinafre","Polenta com espinafre","[object Object]"
"receitas/polenta_com_espinafre","Polenta com espinafre","[object Object]"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","1½ xícara (chá) de sêmola de milho"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","2,75 litros de água (9 xícaras (chá))"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","2 colheres (sopa) de manteiga"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","½ xícara (chá) de queijo parmesão ralado"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","azeite a gosto"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","sal a gosto"
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","Assim que a água ferver, junte 2 colheres (chá) de sal e diminua o fogo para médio. Acrescente a sêmola de milho aos poucos, mexendo com um batedor de arame para não empelotar."
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","Desligue o fogo e misture bem o queijo e a manteiga. Prove e, se necessário, ajuste o sal. Junte ½ maço das folhas de couve rasgadas, misture delicadamente e deixe a couve cozinhar no calor da polenta. Enquanto isso, refogue o restante da couve."
"receitas/polenta_cremosa_com_couve","Polenta cremosa com couve","Leve uma frigideira grande ao fogo médio. Regue com 2 colheres (sopa) de azeite, junte o dente de alho e mexa por 1 minuto para perfumar. Acrescente a couve rasgada, tempere com sal e refogue por 2 minutos até murchar. Sirva a polenta cremosa com a couve refogada."
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","lanches e salgados"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","lanches e salgados"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","saladas e acompanhamentos"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","400 gramas de polenta instantânea"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Sal a gosto"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Pimenta-do-reino a gosto"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","1/2 xícara de chá de manteiga (120 gramas)"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","1 xícara de chá de queijo parmesão ralado (100 gramas)"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Farinha de trigo para empanar"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","4 xícaras de chá de óleo para fritar"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Ferva a água em uma panela grande e tempere com sal e pimenta-do-reino a gosto;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Aos poucos, adicione a polenta instantânea à água fervente, mexendo constantemente com um fouet (batedor de arame) ou colher, para evitar grumos;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Quando a polenta estiver bem cozida, incorpore a manteiga e mexa bem até derreter completamente. Caso deseje, adicione o parmesão ralado. Nesse momento e misture até dissolver;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Se necessário, ajuste o sal e a pimenta-do-reino. Desligue o fogo e transfira a polenta ainda quente para um refratário retangular de 30 x 20 untado;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Nivele a massa com a ajuda de uma colher ou espátula e cubra com plástico filme, bem rente à superfície. Leve à geladeira por no mínimo 2 horas, ou até firmar completamente;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Passe os pedaços de polenta na farinha de trigo, cobrindo bem todos os lados;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Aqueça o óleo em uma panela funda e frite os pedaços de polenta por aproximadamente 5 minutos, ou até ficarem dourados e crocantes por fora;"
"receitas/polenta_frita_com_queijo","Polenta frita com queijo","Com a polenta ainda quente, salpique parmesão ralado por cima para derreter levemente. Sirva em seguida com um molho de sua preferência!"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","Polenta mole com espinafre e ovo de micro-ondas"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","½ xícara (chá) de açúcar"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","1 xícara (chá) de vinho tinto"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","1 xícara (chá) de água"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","Descasque e corte as peras ao meio, no sentido do comprimento. Com a ponta de uma colher de chá, retire o miolo com as sementes e descarte. Corte cada metade em três gomos. Lave e seque o limão. Com um descascador de legumes, retire a casca do limão com cuidado para não extrair a parte branca."
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","Transfira os gomos de pera para uma panela média, adicione o açúcar, a água, o vinho, a canela e a casca de limão."
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","[object Object]"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","½ xícara (chá) de polenta instantânea"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","3 xícaras (chá) de leite"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","⅓ de xícara (chá) de açúcar"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","50 g de manteiga"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","[object Object]"
"receitas/polenta_doce_com_peras_ao_vinho","Polenta doce com peras ao vinho","Desligue o fogo e misture a manteiga. Sirva a seguir com as peras cozidas, a calda de vinho e pé de moleque de castanha-de-caju bem quebradinho."
"receitas/polenta_frita_sequinha","Polenta frita sequinha","lanches e salgados"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","lanches e salgados"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","saladas e acompanhamentos"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","2 colheres de sopa de azeite (ou a gosto)"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","1 colher de chá de pimenta-do-reino"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","3 xícaras de chá de fubá (450 gramas)"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","1 xícara de chá de fubá para empanar (150 gramas)"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","Sal a gosto"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","Óleo para fritar"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","Acrescente o restante da água, a pimenta, o sal e o caldo de galinha. Misture bem até derreter;"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","Aqueça uma panela com óleo e, enquanto isso, empane as polentas. Passe-as no fubá, cobrindo toda a superfície;"
"receitas/polenta_frita_sequinha","Polenta frita sequinha","Quando o óleo estiver bem quente, adicione algumas polentas. Se elas estiverem boiando na panela, significa que estão fritas o suficiente;"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","2 colheres (sopa) de azeite Andorinha"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","sal e pimenta-do-reino moída na hora a gosto"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","3 ramos de salsinha picada"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","Descasque e pique fino os dentes de alho. Lave, seque e pique a salsinha grosseiramente."
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","Leve uma frigideira grande ao fogo médio. Quando aquecer, regue com o azeite, adicione o alho e mexa por 1 minuto para perfumar. Junte os cogumelos, tempere com sal e pimenta a gosto e refogue por cerca de 2 minutos, até ficarem macios e levemente dourados."
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","Desligue o fogo e misture a salsinha picada. Reserve os cogumelos numa tigela enquanto prepara a polenta."
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","½ xícara (chá) de polenta instantânea"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","½ xícara (chá) de folhas de espinafre lavadas"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","2½ xícaras (chá) de água"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","2 colheres (sopa) de manteiga"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","¼ de xícara (chá) de queijo parmesão ralado"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","2 colheres (sopa) de castanha-de-caju torrada e picada grosseiramente"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","sal a gosto"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","Passe um papel toalha na frigideira utilizada para refogar os cogumelos apenas para tirar o excesso de azeite (não precisa lavar). Coloque 2 ½ xícaras (chá) de água na frigideira e volte ao fogo médio."
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","[object Object]"
"receitas/polenta_com_espinafre_e_cogumelos_refogados","Polenta com espinafre e cogumelos refogados","Desligue o fogo, junte a manteiga, o queijo parmesão, as folhas de espinafre e misture bem – o espinafre vai cozinhar no calor da polenta. Por último, misture as castanhas picadas e as raspas de limão. Sirva a seguir com os cogumelos refogados."
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","½ xícara (chá) de polenta instantânea"
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","2½ xícaras (chá) de água"
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","2 colheres (sopa) de manteiga"
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","½ colher (chá) de sal"
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","¼ de xícara (chá) de queijo parmesão ralado"
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","Numa panela média, coloque a água e leve ao fogo alto. Quando ferver, adicione o sal e o espinafre e deixe cozinhar por 2 minutos para descongelar."
"receitas/polenta_mole_com_espinafre","Polenta mole com espinafre","Quando a polenta estiver cremosa, parecendo um mingau, desligue o fogo e misture a manteiga e o queijo parmesão. Sirva a seguir com as nozes e folhas de miniagrião."
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","1 xícara (chá) de farinha de trigo"
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","½ colher (chá) de fermento em pó"
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","½ colher (chá) de sal"
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","1 colher (sopa) de azeite"
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","⅓ de xícara (chá) de água"
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","farinha de trigo para polvilhar a bancada"
"receitas/pizza_r_pida_na_air_fryer_da_rita_lobo","Pizza rápida na Air Fryer da Rita Lobo","Numa tigela média, misture a farinha com o fermento e o sal. Abra um buraco no centro e adicione a água e o azeite. Comece misturando com o dedo indicador, do centro para fora, pra farinha absorver os líquidos. Transfira a massa pra bancada levemente enfarinhada e sove por cerca de 5 minutos, até ficar lisa — evite polvilhar muita farinha na bancada, pois a massa pode ficar dura e ressecada."
